longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;ocean_proximity
-118.33;33.69;41;2168,00;357;1171;374;47.216;311900;NEAR OCEAN
-118.31;33.73;33;2265,00;366;986;388;54.533;409800;NEAR OCEAN
-118.32;33.73;25;1099,00;168;407;159;76.886;500001;NEAR OCEAN
-118.33;33.72;25;6191,00;1081;2297;1023;64.246;446700;NEAR OCEAN
-118.29;33.71;36;3135,00;746;1815;697;37.596;300000;NEAR OCEAN
-118.31;33.67;42;1297,00;246;611;242;53.074;401900;NEAR OCEAN
-118.3;33.72;35;2790,00;;1167;441;62.028;361500;NEAR OCEAN
-118.29;33.71;40;1644,00;471;780;416;31.071;464300;NEAR OCEAN
-118.29;33.71;40;1933,00;475;902;412;4.25;332800;NEAR OCEAN
-118.29;33.71;31;2809,00;666;1316;633;45.606;303800;NEAR OCEAN
-118.29;33.72;39;2651,00;590;1103;508;3.274;254300;NEAR OCEAN
-118.29;33.72;21;1568,00;452;801;422;35.109;225000;NEAR OCEAN
-118.28;33.68;8;2842,00;522;1624;510;37.282;287500;NEAR OCEAN
-118.23;34.24;31;3857,00;607;1695;572;7.642;396400;<1H OCEAN
-118.23;34.23;34;2377,00;362;1055;362;6;367100;<1H OCEAN
-118.24;34.24;31;3019,00;469;1349;462;71.463;394100;<1H OCEAN
-118.24;34.24;31;3812,00;595;1645;591;7.585;380100;<1H OCEAN
-118.23;34.22;36;2288,00;439;1079;434;45.486;361000;<1H OCEAN
-118.24;34.23;41;1912,00;308;896;314;53.473;352700;<1H OCEAN
-118.24;34.23;43;1061,00;208;514;208;61;254200;<1H OCEAN
-118.24;34.23;42;1541,00;280;753;264;51.028;292100;<1H OCEAN
-118.25;34.23;35;2839,00;592;1413;538;41.667;271200;<1H OCEAN
-118.25;34.25;34;3150,00;518;1392;480;49.355;336900;<1H OCEAN
-118.25;34.23;34;2421,00;475;1232;454;46.852;296200;<1H OCEAN
-118.26;34.24;35;1535,00;283;816;287;61.873;312100;<1H OCEAN
-118.26;34.24;35;1666,00;280;788;273;66.277;344400;<1H OCEAN
-118.26;34.24;35;2485,00;418;1226;406;57.083;329500;<1H OCEAN
-118.26;34.24;42;890,00;179;555;200;44.821;271900;<1H OCEAN
-118.25;34.23;41;1979,00;496;1157;459;44.083;217700;<1H OCEAN
-118.25;34.22;30;2062,00;396;1089;375;55.362;301200;<1H OCEAN
-118.25;34.23;37;1954,00;368;967;370;50.862;261300;<1H OCEAN
-118.26;34.23;43;1428,00;325;836;302;45.759;209200;<1H OCEAN
-118.26;34.23;38;1107,00;194;518;195;75.582;263700;<1H OCEAN
-118.26;34.23;33;1805,00;303;838;301;54.306;326600;<1H OCEAN
-118.22;34.21;29;2174,00;418;1030;395;35.707;341700;<1H OCEAN
-118.23;34.21;36;2988,00;719;1357;657;35.174;268000;<1H OCEAN
-118.23;34.21;29;2584,00;608;1217;568;33.287;273400;<1H OCEAN
-118.23;34.21;32;1464,00;406;693;380;25.463;200000;<1H OCEAN
-118.23;34.21;38;1399,00;390;859;386;34.148;234800;<1H OCEAN
-118.24;34.22;41;2476,00;506;1271;485;34.531;263900;<1H OCEAN
-118.24;34.22;34;1722,00;406;926;371;41.523;252000;<1H OCEAN
-118.25;34.22;34;2510,00;535;1516;542;38.068;267000;<1H OCEAN
-118.23;34.21;50;309,00;47;121;45;6.213;285000;<1H OCEAN
-118.23;34.2;51;1477,00;280;750;295;53.925;317900;<1H OCEAN
-118.23;34.2;48;1473,00;294;807;296;3.399;306300;<1H OCEAN
-118.24;34.2;41;2067,00;452;1282;455;55.756;309900;<1H OCEAN
-118.24;34.21;32;3817,00;886;1888;829;35.777;245600;<1H OCEAN
-118.24;34.22;36;2507,00;517;1232;470;5.529;241300;<1H OCEAN
-118.27;34.22;34;8206,00;1186;3141;1150;72.812;462200;<1H OCEAN
-118.23;34.18;47;1853,00;345;757;310;36.875;422000;<1H OCEAN
-118.23;34.18;43;1708,00;280;768;276;6.207;457400;<1H OCEAN
-118.23;34.18;45;2332,00;;943;339;81.132;446600;<1H OCEAN
-118.26;34.18;32;14556,00;2077;5459;2017;81.657;500001;<1H OCEAN
-118.22;34.19;36;959,00;204;446;210;3.215;331300;<1H OCEAN
-118.22;34.19;31;4704,00;920;1895;886;49.297;400000;<1H OCEAN
-118.22;34.19;36;2443,00;492;1115;493;39.777;409800;<1H OCEAN
-118.21;34.18;14;2672,00;335;1113;318;121.579;500001;<1H OCEAN
-118.23;34.17;37;4524,00;1005;2099;937;35.781;366700;<1H OCEAN
-118.21;34.17;24;8590,00;1231;3401;1178;81.325;472700;<1H OCEAN
-118.21;34.16;25;434,00;74;199;75;59.199;420500;<1H OCEAN
-118.19;34.16;49;1788,00;267;735;266;66.009;375700;<1H OCEAN
-118.2;34.16;31;5550,00;881;2465;862;68.317;446100;<1H OCEAN
-118.23;34.16;31;3105,00;582;1359;547;51.718;429100;<1H OCEAN
-118.23;34.15;26;1649,00;522;1332;483;31.004;257100;<1H OCEAN
-118.23;34.15;40;2124,00;370;998;372;53.369;370400;<1H OCEAN
-118.24;34.16;40;2549,00;591;1156;546;33.333;374300;<1H OCEAN
-118.24;34.16;52;2187,00;284;733;274;95.823;406200;<1H OCEAN
-118.24;34.16;52;1904,00;297;797;286;66.603;380400;<1H OCEAN
-118.25;34.16;52;2477,00;385;993;371;49.135;368100;<1H OCEAN
-118.25;34.17;52;1532,00;292;631;275;51.242;372900;<1H OCEAN
-118.25;34.16;24;5131,00;1436;2690;1371;25.668;280000;<1H OCEAN
-118.26;34.17;20;5949,00;1417;2593;1337;38.576;318600;<1H OCEAN
-118.26;34.16;17;2943,00;769;1312;656;31.484;187500;<1H OCEAN
-118.26;34.16;19;2919,00;857;1866;811;31.733;206300;<1H OCEAN
-118.26;34.16;20;3407,00;885;1883;870;37.321;351100;<1H OCEAN
-118.27;34.17;48;1560,00;280;825;269;55.118;354700;<1H OCEAN
-118.27;34.16;15;5036,00;1299;3164;1175;29.148;238700;<1H OCEAN
-118.27;34.16;45;1865,00;360;973;349;36.587;321200;<1H OCEAN
-118.28;34.17;52;2332,00;433;1135;440;55.658;331200;<1H OCEAN
-118.27;34.17;52;2010,00;;908;326;69.135;374000;<1H OCEAN
-118.27;34.17;52;2287,00;295;829;296;78.383;500001;<1H OCEAN
-118.27;34.18;52;3034,00;406;1158;399;62.976;498400;<1H OCEAN
-118.28;34.18;47;2243,00;339;911;319;74.046;446800;<1H OCEAN
-118.28;34.18;52;2602,00;418;1137;419;53.185;358000;<1H OCEAN
-118.29;34.18;52;1602,00;265;667;251;5.049;323500;<1H OCEAN
-118.28;34.18;50;2195,00;336;878;309;6.884;365600;<1H OCEAN
-118.28;34.17;22;2664,00;651;1553;629;36.354;256300;<1H OCEAN
-118.29;34.17;17;3852,00;1066;2986;993;23.482;255400;<1H OCEAN
-118.29;34.17;52;1732,00;305;875;311;4.325;292600;<1H OCEAN
-118.29;34.18;10;4292,00;1075;2719;987;36.974;286600;<1H OCEAN
-118.29;34.16;31;1262,00;338;1019;332;37.083;241900;<1H OCEAN
-118.29;34.16;42;413,00;107;349;107;43.438;189800;<1H OCEAN
-118.29;34.17;12;2238,00;682;1882;611;2.9;208300;<1H OCEAN
-118.3;34.17;17;4041,00;1169;3309;1117;26.016;222400;<1H OCEAN
-118.3;34.17;30;48,00;14;74;16;50.056;162500;<1H OCEAN
-118.29;34.16;35;1257,00;318;764;319;32.083;238000;<1H OCEAN
-118.3;34.16;40;1875,00;460;869;438;32.321;243600;<1H OCEAN
-118.3;34.16;35;3213,00;874;2401;819;28.342;256800;<1H OCEAN
-118.27;34.16;47;1453,00;356;787;345;30.114;255500;<1H OCEAN
-118.27;34.15;22;2265,00;637;1684;561;26.729;217100;<1H OCEAN
-118.27;34.15;25;3018,00;806;2205;742;30.199;220200;<1H OCEAN
-118.27;34.15;14;1744,00;536;1494;531;32.171;230800;<1H OCEAN
-118.27;34.16;52;830,00;183;479;179;31.397;253700;<1H OCEAN
-118.27;34.16;48;1301,00;253;637;260;43.438;252700;<1H OCEAN
-118.28;34.16;49;1393,00;290;605;282;29.491;257400;<1H OCEAN
-118.26;34.16;18;1775,00;525;950;522;35.417;177100;<1H OCEAN
-118.26;34.15;14;2981,00;894;1941;863;3;178600;<1H OCEAN
-118.26;34.15;6;3340,00;945;2315;846;28.884;252300;<1H OCEAN
-118.26;34.15;18;2481,00;756;1763;675;28.088;247500;<1H OCEAN
-118.24;34.16;52;850,00;162;493;160;69.408;298800;<1H OCEAN
-118.24;34.15;20;2734,00;658;1562;607;33.906;284100;<1H OCEAN
-118.24;34.15;45;1235,00;271;499;263;31.435;282600;<1H OCEAN
-118.25;34.15;15;3712,00;1005;1888;890;36.875;209600;<1H OCEAN
-118.25;34.16;14;3700,00;945;1681;905;39.054;200000;<1H OCEAN
-118.24;34.15;17;5282,00;1605;4116;1574;3.052;209800;<1H OCEAN
-118.24;34.15;19;4852,00;1465;3171;1332;25.924;192900;<1H OCEAN
-118.25;34.15;31;1238,00;338;605;331;28.478;228100;<1H OCEAN
-118.25;34.15;32;1377,00;444;768;422;22.621;187500;<1H OCEAN
-118.25;34.15;20;3960,00;1027;1729;978;30.441;193800;<1H OCEAN
-118.23;34.14;33;2865,00;864;2061;790;26.268;201300;<1H OCEAN
-118.24;34.14;20;3196,00;994;2929;983;30.206;219500;<1H OCEAN
-118.24;34.14;27;2909,00;1021;2614;935;21.444;229000;<1H OCEAN
-118.23;34.15;19;2294,00;716;1686;680;30.288;258300;<1H OCEAN
-118.23;34.14;25;2864,00;844;1745;803;29.167;224300;<1H OCEAN
-118.24;34.14;28;1843,00;554;1402;512;2.462;254000;<1H OCEAN
-118.24;34.14;36;1813,00;560;1501;544;19.125;238000;<1H OCEAN
-118.24;34.13;37;1644,00;395;959;383;33.636;257700;<1H OCEAN
-118.24;34.13;45;2170,00;401;1043;394;56.921;269000;<1H OCEAN
-118.24;34.15;7;2063,00;670;1892;643;17.301;202300;<1H OCEAN
-118.24;34.14;9;4877,00;1488;4486;1458;24.421;222100;<1H OCEAN
-118.25;34.14;30;1615,00;570;1245;544;18.929;196900;<1H OCEAN
-118.25;34.14;37;584,00;260;552;235;18.235;275000;<1H OCEAN
-118.25;34.15;13;1107,00;479;616;443;0.8185;187500;<1H OCEAN
-118.26;34.14;51;902,00;320;650;334;15.417;268800;<1H OCEAN
-118.26;34.14;29;3431,00;1222;4094;1205;22.614;248100;<1H OCEAN
-118.27;34.14;10;1060,00;332;1025;288;30.074;175000;<1H OCEAN
-118.26;34.14;6;1727,00;506;1200;439;41.083;210700;<1H OCEAN
-118.27;34.15;7;2837,00;776;2287;736;3.008;229000;<1H OCEAN
-118.26;34.13;25;3208,00;1111;2843;1005;26.673;218100;<1H OCEAN
-118.26;34.13;37;1383,00;470;1185;451;2.5;207100;<1H OCEAN
-118.26;34.13;37;196,00;74;194;68;12.188;218800;<1H OCEAN
-118.26;34.14;23;1336,00;396;1255;359;25.388;205000;<1H OCEAN
-118.25;34.14;13;3487,00;1131;3749;1072;21.602;221900;<1H OCEAN
-118.25;34.14;25;5980,00;1856;5217;1772;2.506;184500;<1H OCEAN
-118.25;34.13;22;2340,00;773;2226;754;25.417;217500;<1H OCEAN
-118.24;34.13;45;1971,00;439;1245;430;40.272;260500;<1H OCEAN
-118.25;34.13;52;322,00;88;229;89;2.125;243800;<1H OCEAN
-118.25;34.13;36;2946,00;1025;2542;912;22.244;255900;<1H OCEAN
-118.25;34.12;21;739,00;265;861;246;24.856;181300;<1H OCEAN
-118.31;34.22;27;7714,00;1132;3199;1100;71.262;446200;<1H OCEAN
-118.33;34.21;31;3190,00;489;1362;480;6.981;402900;<1H OCEAN
-118.34;34.21;36;1834,00;316;864;309;47.885;302200;<1H OCEAN
-118.29;34.18;36;3120,00;620;1441;612;39.041;320400;<1H OCEAN
-118.3;34.19;14;3615,00;913;1924;852;35.083;280900;<1H OCEAN
-118.3;34.19;52;1704,00;277;746;262;47.986;326100;<1H OCEAN
-118.3;34.19;51;1502,00;243;586;231;4.375;332400;<1H OCEAN
-118.31;34.19;27;4713,00;1169;2372;1077;37.015;287900;<1H OCEAN
-118.3;34.19;52;2962,00;468;1364;466;49.042;343500;<1H OCEAN
-118.31;34.2;36;1692,00;263;778;278;50.865;349600;<1H OCEAN
-118.32;34.2;36;2110,00;346;984;342;69.909;345300;<1H OCEAN
-118.32;34.2;36;759,00;136;372;135;49.886;328900;<1H OCEAN
-118.32;34.2;36;1978,00;337;834;311;39.866;294400;<1H OCEAN
-118.33;34.2;43;1325,00;254;613;248;36.071;289000;<1H OCEAN
-118.33;34.2;43;2322,00;418;1106;433;43.631;284600;<1H OCEAN
-118.34;34.2;41;2860,00;682;1516;621;30.431;262900;<1H OCEAN
-118.34;34.19;41;1524,00;393;1176;375;2.875;192400;<1H OCEAN
-118.36;34.2;14;1878,00;614;1874;559;25.267;231800;<1H OCEAN
-118.32;34.2;29;2209,00;444;952;403;4.375;341200;<1H OCEAN
-118.32;34.19;37;1335,00;249;485;240;41.731;352100;<1H OCEAN
-118.32;34.19;37;1519,00;331;613;315;30.179;272500;<1H OCEAN
-118.31;34.19;42;724,00;149;420;150;30.625;361700;<1H OCEAN
-118.32;34.19;37;589,00;119;375;122;33.897;222700;<1H OCEAN
-118.33;34.2;23;7179,00;1985;4757;1924;31.051;206500;<1H OCEAN
-118.3;34.18;13;7174,00;1997;4293;1872;30.973;251900;<1H OCEAN
-118.3;34.17;37;350,00;115;342;111;30.687;200000;<1H OCEAN
-118.3;34.18;5;5492,00;1549;2997;1405;33.205;172100;<1H OCEAN
-118.31;34.18;11;3112,00;890;1700;851;31.587;181300;<1H OCEAN
-118.31;34.19;13;3801,00;1116;1986;1078;20.875;222700;<1H OCEAN
-118.32;34.18;49;192,00;41;83;38;30.179;118800;<1H OCEAN
-118.32;34.18;44;1594,00;389;832;340;3.4;212100;<1H OCEAN
-118.32;34.17;39;1995,00;564;1202;544;35.875;250000;<1H OCEAN
-118.32;34.17;47;2589,00;465;1284;485;51.008;247100;<1H OCEAN
-118.33;34.17;48;2584,00;483;1118;459;42.396;245100;<1H OCEAN
-118.33;34.19;46;2115,00;463;1133;439;37.344;222000;<1H OCEAN
-118.33;34.18;45;2570,00;517;1256;510;46.898;226000;<1H OCEAN
-118.33;34.19;45;1505,00;347;799;319;3.138;217000;<1H OCEAN
-118.34;34.19;48;814,00;165;490;176;31.406;223100;<1H OCEAN
-118.33;34.18;45;1552,00;315;785;316;37.411;235500;<1H OCEAN
-118.33;34.18;49;1969,00;377;977;367;38.462;231300;<1H OCEAN
-118.33;34.18;48;2122,00;385;926;362;56.975;231400;<1H OCEAN
-118.34;34.19;43;1029,00;252;613;255;26.827;219900;<1H OCEAN
-118.34;34.19;47;1721,00;343;834;334;41.923;231200;<1H OCEAN
-118.34;34.18;45;3046,00;633;1448;599;3.24;226900;<1H OCEAN
-118.34;34.18;46;1393,00;301;714;295;28.125;229900;<1H OCEAN
-118.35;34.19;45;903,00;190;557;204;40.313;209100;<1H OCEAN
-118.36;34.19;46;1676,00;322;846;295;51.814;209500;<1H OCEAN
-118.35;34.18;46;2711,00;491;1277;490;4.282;224700;<1H OCEAN
-118.35;34.18;46;1840,00;379;866;360;33.056;230400;<1H OCEAN
-118.35;34.17;44;2572,00;613;1280;570;35.583;232000;<1H OCEAN
-118.35;34.17;47;858,00;170;365;171;20.385;225000;<1H OCEAN
-118.35;34.17;42;1604,00;326;814;329;44.408;216000;<1H OCEAN
-118.36;34.17;46;1268,00;240;661;239;40.742;229100;<1H OCEAN
-118.34;34.18;45;1328,00;290;720;289;3.875;226900;<1H OCEAN
-118.34;34.18;45;3566,00;701;1601;653;38.668;232000;<1H OCEAN
-118.34;34.17;49;3033,00;580;1284;561;41.161;232500;<1H OCEAN
-118.35;34.16;42;2267,00;478;1083;458;32.015;250000;<1H OCEAN
-118.35;34.16;45;1390,00;281;538;270;42.212;293800;<1H OCEAN
-118.35;34.16;49;1305,00;228;584;255;5.636;267900;<1H OCEAN
-118.33;34.17;44;1934,00;375;750;365;2.473;251800;<1H OCEAN
-118.33;34.16;37;2381,00;575;1235;499;37.941;247800;<1H OCEAN
-118.34;34.17;46;1718,00;344;756;343;32.125;247000;<1H OCEAN
-118.34;34.17;52;1133,00;212;545;222;4.875;249500;<1H OCEAN
-118.34;34.16;44;1717,00;391;848;353;36.111;254500;<1H OCEAN
-118.34;34.16;46;1396,00;294;608;246;3.692;244500;<1H OCEAN
-118.33;34.16;44;2705,00;649;1676;654;34.286;247900;<1H OCEAN
-118.33;34.15;39;493,00;168;259;138;23.667;17500;<1H OCEAN
-118.33;34.15;44;1321,00;303;471;301;42.679;331800;<1H OCEAN
-118.34;34.15;40;3068,00;756;1190;695;35.637;497400;<1H OCEAN
-118.34;34.15;16;1586,00;377;625;344;40.893;450000;<1H OCEAN
-118.34;34.16;25;6082,00;1763;2616;1644;36.486;246900;<1H OCEAN
-118.32;34.17;45;3448,00;690;1562;643;40.648;258800;<1H OCEAN
-118.31;34.16;38;2347,00;665;1317;547;32.112;349300;<1H OCEAN
-118.32;34.16;49;1074,00;170;403;208;62.547;366700;<1H OCEAN
-118.32;34.17;40;1868,00;356;799;403;29.306;279300;<1H OCEAN
-118.33;34.16;23;1359,00;428;770;380;34.016;234600;<1H OCEAN
-118.32;34.16;46;2345,00;453;1031;427;43.173;278300;<1H OCEAN
-118.3;34.17;16;1353,00;398;1211;357;31.551;205000;<1H OCEAN
-118.31;34.16;37;2144,00;446;860;435;39.464;315000;<1H OCEAN
-118.31;34.17;12;3188,00;931;2118;850;31.823;218300;<1H OCEAN
-118.31;34.17;24;2910,00;917;2522;873;24.074;219400;<1H OCEAN
-118.43;34.3;33;2443,00;498;1601;484;40.223;146000;<1H OCEAN
-118.43;34.3;37;1394,00;313;1111;327;36.023;161800;<1H OCEAN
-118.43;34.29;39;1769,00;410;1499;390;31.212;153500;<1H OCEAN
-118.42;34.29;34;1489,00;326;1389;313;34.821;160300;<1H OCEAN
-118.43;34.3;28;271,00;61;246;62;17.062;164600;<1H OCEAN
-118.44;34.29;35;2606,00;447;1555;404;46.864;193800;<1H OCEAN
-118.43;34.29;38;1704,00;347;1384;374;2.865;155500;<1H OCEAN
-118.43;34.29;38;1237,00;298;1073;293;36.726;154600;<1H OCEAN
-118.43;34.29;50;1181,00;265;1196;269;32.095;167000;<1H OCEAN
-118.43;34.28;27;862,00;280;1243;267;23.724;154200;<1H OCEAN
-118.44;34.29;32;1260,00;382;1434;342;20.286;122900;<1H OCEAN
-118.44;34.29;30;1632,00;401;1357;401;31.588;160100;<1H OCEAN
-118.45;34.29;30;762,00;228;840;226;23.375;154200;<1H OCEAN
-118.44;34.28;32;527,00;146;582;143;17.708;138800;<1H OCEAN
-118.44;34.28;46;11,00;11;24;13;2.875;162500;<1H OCEAN
-118.44;34.28;37;944,00;244;1107;235;19.688;144100;<1H OCEAN
-118.44;34.28;47;843,00;194;800;180;33.687;151700;<1H OCEAN
-118.44;34.28;38;1156,00;305;1359;289;25.147;137100;<1H OCEAN
-118.45;34.28;36;2602,00;638;2780;620;27.155;149800;<1H OCEAN
-117.71;34.15;17;17715,00;2370;7665;2312;79.068;349100;INLAND
-117.73;34.12;26;1279,00;163;412;157;61.731;293800;INLAND
-117.78;34.13;18;7798,00;1161;3710;1227;58.819;260500;INLAND
-117.76;34.13;8;16759,00;2274;7249;2156;74.837;358700;INLAND
-117.8;34.15;14;7876,00;1253;3699;1162;55.423;248700;INLAND
-117.8;34.11;25;5039,00;821;2654;802;47.969;211700;INLAND
-117.8;34.1;17;5153,00;1164;2949;1083;35.603;174600;INLAND
-117.8;34.1;13;2996,00;495;1187;464;62.456;161700;INLAND
-117.79;34.12;16;2426,00;426;1319;446;48.125;224500;INLAND
-117.79;34.11;18;3814,00;721;1881;692;44.722;215600;INLAND
-117.83;34.14;26;8254,00;1153;3460;1131;65.253;349900;INLAND
-117.83;34.15;20;2421,00;306;1023;298;80.683;451500;INLAND
-117.82;34.13;27;3770,00;573;1606;562;61.321;309700;INLAND
-117.84;34.13;26;3773,00;694;2103;688;46.937;198000;INLAND
-117.87;34.15;24;5745,00;735;2061;679;82.827;451400;INLAND
-117.93;34.15;14;9610,00;2005;4723;1907;40.393;156800;INLAND
-117.9;34.15;21;2056,00;461;1332;429;33.942;212800;INLAND
-117.9;34.14;29;2240,00;457;1187;407;38.365;184200;<1H OCEAN
-117.9;34.14;35;2259,00;505;1561;509;33.043;155500;<1H OCEAN
-117.91;34.14;42;2225,00;485;1544;464;22.442;166700;INLAND
-117.89;34.14;15;4644,00;967;2855;867;33.654;222100;<1H OCEAN
-117.88;34.14;23;2308,00;322;1001;317;75.112;355500;INLAND
-117.88;34.14;32;1764,00;365;924;329;3.875;186700;INLAND
-117.88;34.13;33;3713,00;718;2106;720;40.023;185500;<1H OCEAN
-117.85;34.14;35;2899,00;429;1251;429;61.049;297200;INLAND
-117.85;34.14;35;1582,00;248;654;221;49.091;275000;INLAND
-117.86;34.14;33;2344,00;363;1098;359;62.089;283400;INLAND
-117.87;34.15;37;2655,00;415;1056;401;54.224;269500;INLAND
-117.86;34.14;36;3097,00;667;1484;634;31.905;235300;INLAND
-117.87;34.14;30;2495,00;586;1139;559;29.375;209200;INLAND
-117.85;34.13;31;1959,00;318;1021;303;43.145;233000;INLAND
-117.85;34.12;30;4367,00;1033;2524;954;30.448;192100;INLAND
-117.86;34.13;33;2383,00;428;1269;421;4.636;245500;INLAND
-117.86;34.13;40;1304,00;280;607;256;2.588;209500;INLAND
-117.86;34.13;29;630,00;145;378;148;34.107;170800;INLAND
-117.87;34.13;32;1741,00;373;872;333;34.219;194500;<1H OCEAN
-117.87;34.13;29;1677,00;413;873;400;3.12;194300;<1H OCEAN
-117.82;34.12;26;3118,00;528;1546;545;5.27;209400;INLAND
-117.84;34.12;25;3465,00;566;1722;536;48.304;228900;INLAND
-117.83;34.11;29;2671,00;437;1484;445;49.844;203000;INLAND
-117.84;34.11;17;3499,00;621;1911;621;48.894;191700;INLAND
-117.84;34.12;34;2026,00;345;1142;332;4.392;187600;INLAND
-117.85;34.11;25;9255,00;1659;4944;1627;45.708;223000;INLAND
-117.81;348;13;18448,00;2474;7775;2397;77.876;348900;INLAND
-117.81;34.12;23;7063,00;1176;3100;1112;48.229;192600;INLAND
-117.81;34.11;21;3481,00;808;1866;746;36.201;150400;INLAND
-117.81;34.1;19;1935,00;399;1126;389;38.929;144600;INLAND
-117.83;34.1;18;11026,00;1978;5407;1923;4.075;231100;INLAND
-117.76;34.1;28;4086,00;871;1973;853;2.621;202200;INLAND
-117.78;349;32;2643,00;516;1862;478;37.177;177200;INLAND
-117.79;34.1;26;1664,00;344;1024;339;35.192;190500;INLAND
-117.76;34.12;16;9020,00;1509;3575;1486;42.415;275700;INLAND
-117.77;34.12;15;4260,00;770;2007;695;44.609;230000;INLAND
-117.76;34.11;22;4935,00;954;2874;938;39.825;180500;INLAND
-117.77;34.1;50;2388,00;494;1241;459;28.818;167200;INLAND
-117.77;34.11;28;1998,00;414;1124;389;3.75;180900;INLAND
-117.78;34.11;23;7079,00;1381;3205;1327;30.735;212300;INLAND
-117.74;34.11;28;3494,00;566;1391;522;53.637;214700;INLAND
-117.75;34.12;25;5411,00;998;2243;1019;43.148;240700;INLAND
-117.74;34.1;26;2723,00;604;1847;498;26.779;136000;INLAND
-117.74;34.1;29;2742,00;488;2477;532;35.072;121900;INLAND
-117.75;34.1;21;8069,00;2174;4369;2036;32.756;156800;INLAND
-117.71;34.12;20;11250,00;1893;4952;1859;56.785;239500;INLAND
-117.73;34.12;26;6459,00;894;2487;885;62.089;261800;INLAND
-117.71;34.1;41;555,00;130;1492;123;22.813;125000;INLAND
-117.71;34.1;52;567,00;152;2688;126;1.875;212500;INLAND
-117.72;34.1;52;2867,00;496;978;513;31.477;291200;INLAND
-117.72;34.1;32;3241,00;895;1592;810;24.952;181800;INLAND
-117.72;34.1;46;2477,00;458;1034;455;5.5;289700;INLAND
-117.73;34.1;37;3457,00;;1344;530;58.891;226000;INLAND
-117.71;349;36;2637,00;476;1385;483;41.739;158700;INLAND
-117.71;348;26;2744,00;494;1411;465;42.639;154200;INLAND
-117.72;349;36;1473,00;328;785;299;32.566;151800;INLAND
-117.72;349;33;4979,00;934;2575;874;37.958;152500;INLAND
-117.73;349;30;2345,00;496;1897;454;24.375;112100;INLAND
-117.73;349;36;1543,00;297;1355;303;35.313;117800;INLAND
-117.73;348;33;1350,00;265;1251;257;29.063;115200;INLAND
-117.74;349;30;3199,00;591;2192;563;34.871;136400;INLAND
-117.75;348;33;2824,00;523;1797;493;36.359;135100;INLAND
-117.75;348;33;1067,00;194;600;201;40.368;139100;INLAND
-117.75;349;36;3094,00;556;1672;545;42.143;146900;INLAND
-117.76;348;37;2263,00;502;1677;522;29.388;139200;INLAND
-117.77;348;27;5929,00;932;2817;828;60.434;214800;INLAND
-117.77;347;36;2922,00;652;2392;629;28.661;124000;INLAND
-117.77;347;29;2976,00;662;2452;633;30.638;113600;INLAND
-117.75;347;52;1548,00;348;1131;343;2.63;127300;INLAND
-117.76;347;51;1538,00;394;1173;388;23.156;109800;INLAND
-117.76;347;48;1157,00;247;677;218;28.594;127200;INLAND
-117.76;346;33;1831,00;486;1625;472;19.937;103600;INLAND
-117.76;346;47;508,00;108;384;86;19.583;92600;INLAND
-117.77;346;27;2178,00;629;2379;591;19.766;108000;INLAND
-117.78;347;18;3610,00;772;2899;765;39.784;113500;INLAND
-117.78;346;25;1712,00;491;1807;478;22.258;114800;INLAND
-117.79;347;33;1694,00;333;1689;301;37.583;116300;INLAND
-117.79;347;34;975,00;192;870;183;37.933;116100;INLAND
-117.78;346;33;1056,00;272;964;300;24.464;128700;INLAND
-117.78;345;39;2933,00;590;1886;550;39.224;131300;INLAND
-117.8;345;5;4536,00;1178;2485;909;41.118;125900;<1H OCEAN
-117.8;346;34;1081,00;205;1325;252;36.298;108500;INLAND
-117.82;345;21;4031,00;923;2558;834;31.641;117300;<1H OCEAN
-117.76;346;30;1700,00;504;1719;459;2.227;91900;INLAND
-117.76;345;36;2910,00;819;3055;782;19.029;98000;INLAND
-117.75;345;35;1293,00;339;1494;312;16.645;93300;INLAND
-117.76;345;36;3839,00;1004;4711;942;23.859;116200;INLAND
-117.74;348;35;1613,00;298;911;293;34.398;134300;INLAND
-117.74;347;42;2504,00;553;1550;509;30.294;135700;INLAND
-117.74;346;48;2438,00;599;1508;548;28.983;129200;INLAND
-117.74;347;52;1868,00;316;947;328;42.415;140100;INLAND
-117.75;347;52;1279,00;213;444;204;52.269;161000;INLAND
-117.75;347;52;2550,00;586;1246;576;16.006;146200;INLAND
-117.72;348;34;2742,00;491;1761;496;32.481;128800;INLAND
-117.72;347;33;4100,00;740;2580;730;37.321;134200;INLAND
-117.73;348;28;5173,00;1069;3502;954;38.438;130800;INLAND
-117.73;347;34;4038,00;725;2716;759;41.339;135000;INLAND
-117.72;346;32;2209,00;654;1718;569;19.643;113200;INLAND
-117.73;346;34;344,00;108;315;119;31.786;117800;INLAND
-117.73;346;51;498,00;115;368;112;14.063;98800;INLAND
-117.73;347;33;1921,00;489;1430;467;23.406;122600;INLAND
-117.73;347;33;1025,00;261;854;269;22.596;119400;INLAND
